1.928221547494262944e-01 1.933321373550007938e-01 1.927953492626406362e-01 1.933450649112673225e-01 1.944002895935211250e-01 1.943757081081816385e-01 1.933405334751834015e-01 1.942346920208670724e-01 1.949318337194713147e-01 1.951576541291901168e-01 1.951077961838683095e-01 1.956143937615379691e-01 1.957325584574691468e-01 1.955309723169582348e-01 1.962285815574479897e-01 1.957156397136297077e-01 1.962259692387263998e-01 1.967069407565065764e-01 1.967953455793932105e-01 1.977904921120610393e-01 1.980127871370736536e-01
1.840096412086943134e-01 1.849148234327707419e-01 1.848419316653348854e-01 1.854382833750457260e-01 1.856236968306091417e-01 1.856784679141148808e-01 1.861564192408711460e-01 1.874198910429586973e-01 1.867451673877941476e-01 1.869862682445447843e-01 1.875766304574323640e-01 1.876983614412871815e-01 1.876101777696558282e-01 1.876536434155299249e-01 1.885208643762404657e-01 1.889954975681525928e-01 1.892464950148697034e-01 1.886643727448931163e-01 1.895286967004283785e-01 1.897301933001158125e-01 1.899225843054867247e-01
1.768988798734682233e-01 1.768396257247450143e-01 1.767474948002124013e-01 1.781745225822493894e-01 1.778737082694255567e-01 1.784042640600383145e-01 1.784747414024878964e-01 1.778094164520587217e-01 1.788308599861054005e-01 1.781979689748163231e-01 1.787431004824064640e-01 1.798353270430199102e-01 1.795586702562756709e-01 1.801103695012466199e-01 1.803011397286866657e-01 1.794360755895887671e-01 1.804137023540236529e-01 1.811120969651495438e-01 1.804776966329990906e-01 1.809176972476947698e-01 1.809885686261455406e-01
1.677496113466707961e-01 1.678124615703521783e-01 1.684233615439287290e-01 1.677627967111790797e-01 1.688419409590373454e-01 1.686686997481135764e-01 1.686966100062543550e-01 1.691289197044023307e-01 1.697368940670817561e-01 1.698961855817592292e-01 1.707669056627178772e-01 1.695965591066188327e-01 1.698343116806965980e-01 1.705825344889127515e-01 1.713412289737372696e-01 1.706056336580504262e-01 1.710342463731410190e-01 1.709625118432789859e-01 1.710369336683128239e-01 1.717787184066731920e-01 1.716161011905588674e-01
1.566813063498315728e-01 1.578778612705030171e-01 1.573342698758309066e-01 1.577616690473277183e-01 1.579489773076549475e-01 1.581436071954871181e-01 1.578923902808403168e-01 1.588144176668028762e-01 1.581416174071819114e-01 1.591064337572132004e-01 1.580518808144198706e-01 1.589116514483811804e-01 1.592393391381630441e-01 1.595276805964322697e-01 1.597893847311212534e-01 1.601280364759431751e-01 1.599160143768119380e-01 1.603077155256494857e-01 1.604894830422631535e-01 1.615646406159494397e-01 1.608437552391157044e-01
1.424609649430015057e-01 1.426628922116098541e-01 1.429487316198500835e-01 1.442164810608606296e-01 1.432573773088138269e-01 1.435748575928076920e-01 1.442312389367142456e-01 1.445082449014091219e-01 1.454769540502520164e-01 1.452381974878890203e-01 1.465086800210573803e-01 1.459316574012828605e-01 1.454542401747927760e-01 1.460642670315206726e-01 1.459244662347122246e-01 1.475993683304694659e-01 1.472878455925402397e-01 1.471896080838712151e-01 1.467022268529844520e-01 1.478215043826496267e-01 1.479110020296685313e-01
1.277434260001278077e-01 1.281142253807351916e-01 1.285627722312759624e-01 1.288225891077909302e-01 1.290437804589172066e-01 1.293995894552559811e-01 1.280114902714087621e-01 1.298474927201103413e-01 1.292179554082810988e-01 1.301169983250601292e-01 1.303833332363852071e-01 1.306743446439523337e-01 1.309109558218584657e-01 1.314246408046772230e-01 1.319136841590195230e-01 1.319580359235636990e-01 1.317143095327978630e-01 1.331049007034151854e-01 1.323297625563474023e-01 1.330674963033383618e-01 1.333099927588606293e-01
1.120884183291485925e-01 1.113756065447607246e-01 1.116398462418699694e-01 1.122147201625090657e-01 1.131117626799602038e-01 1.135120055762643687e-01 1.131527995814084891e-01 1.130406786160301491e-01 1.141580408480895731e-01 1.140613062382172666e-01 1.147320745299636874e-01 1.147598285212171887e-01 1.152520934445616929e-01 1.163171005094644356e-01 1.164945625393311868e-01 1.161809689807386803e-01 1.171441261750390678e-01 1.170958584446410988e-01 1.176262477269218870e-01 1.180215139887013653e-01 1.181589332037852047e-01
9.648386347749125791e-02 9.719479470554429068e-02 9.759463638780899175e-02 9.817564719148082208e-02 9.819461607647790580e-02 9.885200840151561752e-02 9.833331573481726706e-02 9.918940177329974017e-02 1.003856640429064973e-01 1.003775452776869692e-01 1.008099264052006172e-01 1.015681047163692480e-01 1.017330103673933506e-01 1.015599305540193648e-01 1.030292574406877354e-01 1.024241194335572813e-01 1.036765845389758106e-01 1.039812959240748041e-01 1.039155764305266932e-01 1.040063954293868748e-01 1.047593242882672582e-01
8.626531767736977940e-02 8.630218383068295751e-02 8.630797611261652180e-02 8.661848357298160272e-02 8.733402015835868559e-02 8.720428537828618654e-02 8.770079274610484421e-02 8.837540588752491877e-02 8.862029257090495160e-02 8.884125792985012038e-02 8.966429462712947884e-02 8.955111124889114649e-02 8.996584134695501112e-02 9.053317598289857548e-02 9.075241731246171117e-02 9.036576566037220204e-02 9.197282978586232560e-02 9.125738656444171149e-02 9.207162671906958529e-02 9.222464025764783024e-02 9.311937491200078520e-02
7.922671757386888503e-02 7.971691578348838458e-02 7.996405987956939354e-02 8.016871485438875622e-02 7.970470617977980232e-02 8.030146677669057487e-02 8.050559755925212890e-02 8.180357086700888736e-02 8.120450384229252472e-02 8.138645822774240313e-02 8.170067064895540632e-02 8.158847138624909789e-02 8.142831212245738026e-02 8.175748199924275095e-02 8.228914822302024756e-02 8.272908752848714964e-02 8.267616360555030131e-02 8.276989469239325048e-02 8.246336116484002943e-02 8.350251041791217910e-02 8.336042928985303024e-02
