2.163673483697546029e-01 2.173068611367476866e-01 2.176998436787140057e-01 2.181085983397694217e-01 2.189575386488478159e-01 2.228573693457029936e-01 2.253766522878958289e-01 2.262844742139913101e-01 2.301183417803793763e-01 2.333261006302370655e-01 2.282772818622040567e-01 2.296495654671390774e-01 2.293610223236351997e-01 2.339560326028952975e-01 2.365908436941184245e-01 2.383377801780154903e-01 2.366307144661716211e-01 2.416660154027617524e-01 2.423549880364470610e-01 2.405210575559368624e-01 2.432423369011990633e-01 2.453816359040143225e-01 2.425968182419566688e-01 2.524158466865029649e-01 2.480923568332944473e-01 2.481737246524124141e-01
1.904345736944155210e-01 1.913572449145937160e-01 1.956408950704491556e-01 1.948387063285507148e-01 1.968109276995496926e-01 1.989162479649907722e-01 2.012885133444576591e-01 2.052940781703191941e-01 2.048588232446122148e-01 2.105956626761913697e-01 2.128894355920757098e-01 2.113608300404424545e-01 2.155413422596541284e-01 2.138451809483732646e-01 2.192116577009277645e-01 2.194217330455899284e-01 2.214832959961055836e-01 2.262256986156449545e-01 2.233970867537318772e-01 2.286691877933041961e-01 2.304143871928852616e-01 2.310906309283740911e-01 2.371172491936693050e-01 2.357302077950327313e-01 2.347998936679475401e-01 2.480358971562464931e-01
1.606476177270069194e-01 1.630758013068359102e-01 1.641079506161854940e-01 1.679636725200237546e-01 1.744965022027956947e-01 1.732951977635452667e-01 1.737525036354098940e-01 1.831854883772598697e-01 1.843657590722771189e-01 1.861476377556689210e-01 1.889014182409529397e-01 1.910414491797391146e-01 1.928757466747258453e-01 1.961793116654125535e-01 2.031489743704617268e-01 2.031734891810703658e-01 2.059720391284586560e-01 2.095842434428822065e-01 2.130455334220344443e-01 2.137838014489043814e-01 2.157923503313794733e-01 2.165757497302983059e-01 2.172652819820191650e-01 2.215622297980956723e-01 2.229176026567053215e-01 2.259064393323687858e-01
1.351436459082255293e-01 1.377171854796246375e-01 1.396048386173405764e-01 1.430499654303544754e-01 1.428629286242104057e-01 1.501612726339332515e-01 1.513716735128886048e-01 1.538827711567369305e-01 1.573245111314835742e-01 1.628806014616632769e-01 1.592721613193483210e-01 1.691787027350343531e-01 1.667000184504111582e-01 1.755618749610756979e-01 1.781227997622339410e-01 1.804311749739879733e-01 1.816520709675624734e-01 1.853832942029497444e-01 1.917337455899535692e-01 1.879069802567362168e-01 1.938598804391633845e-01 1.949622811784671450e-01 1.992269717358200465e-01 2.009047785723773183e-01 2.081806237931525805e-01 2.056606828900342798e-01
1.134995252482627892e-01 1.148911991165989521e-01 1.199834924073159420e-01 1.198434752163796274e-01 1.297685574484335191e-01 1.300678480710133755e-01 1.311104738605831099e-01 1.375267928669717254e-01 1.360419389953636538e-01 1.420681345666827966e-01 1.433938700557176316e-01 1.454248084676802721e-01 1.485616299822867525e-01 1.559892300134542720e-01 1.562689131248397589e-01 1.634657649346915320e-01 1.598590668741114718e-01 1.645065411285263346e-01 1.722474367084618763e-01 1.718629983819116580e-01 1.751830249745532087e-01 1.750274042827972831e-01 1.789304201684193962e-01 1.834205251187633612e-01 1.837254072072703193e-01 1.869899282772214399e-01
1.043625268495763925e-01 1.088812056850772536e-01 1.060481645747117646e-01 1.101954253239201126e-01 1.128736398779972561e-01 1.148264309794369137e-01 1.199846640010676924e-01 1.198749674854782954e-01 1.241979287180445951e-01 1.238416557744180801e-01 1.305021617592048433e-01 1.321133286532891749e-01 1.360229636495642047e-01 1.373485724628833726e-01 1.417428374317107609e-01 1.447772520958247877e-01 1.480891773302581704e-01 1.499940326328802753e-01 1.573252524452060375e-01 1.574429285425881231e-01 1.594644667369846114e-01 1.628562563217387238e-01 1.636078508164032774e-01 1.729516483130376092e-01 1.723092906601112195e-01 1.735227867258302137e-01
1.112715577244925286e-01 1.122595636125234553e-01 1.128025672005701502e-01 1.120264510776753514e-01 1.126681704657917782e-01 1.129067006196469852e-01 1.107022461283287407e-01 1.166193253498985644e-01 1.184451530134285058e-01 1.173773964972908007e-01 1.254316636668733886e-01 1.245731929119572728e-01 1.250660665781103964e-01 1.316131871630998595e-01 1.282618743498038782e-01 1.349305763093401889e-01 1.391505957165554974e-01 1.369674539955653969e-01 1.440569032922286163e-01 1.401069440252497023e-01 1.471433588824559158e-01 1.510315104810033560e-01 1.500102284476649561e-01 1.546156579712752444e-01 1.622799909737196455e-01 1.591727954340105278e-01
1.282457687863457485e-01 1.274649813348089911e-01 1.239970535194841461e-01 1.213975500163490956e-01 1.211096017929976232e-01 1.182066559854011156e-01 1.209768928105039026e-01 1.196187152633112621e-01 1.190242232706464481e-01 1.214673320293783720e-01 1.207829349753420378e-01 1.214826903117463414e-01 1.242607182723984155e-01 1.243222067623215160e-01 1.277782646012474432e-01 1.215529505763113388e-01 1.295944193289161606e-01 1.302492102821466990e-01 1.327658997933031104e-01 1.349838419951939206e-01 1.387984066215829648e-01 1.390289960341141440e-01 1.442669091556872119e-01 1.487762545262047431e-01 1.464807891348149371e-01 1.544346999152525213e-01
1.564916465440159554e-01 1.496075697311351205e-01 1.458747624564757650e-01 1.402147552247793583e-01 1.370992568400620226e-01 1.314645359637283406e-01 1.304477013989332745e-01 1.286008161736818534e-01 1.259872246433496601e-01 1.279456511284315645e-01 1.288130500109731791e-01 1.246582450468804448e-01 1.252743610868229940e-01 1.242238546160715773e-01 1.272564725811639597e-01 1.279474084705432835e-01 1.285210795656513694e-01 1.278895221591216103e-01 1.270434125341288745e-01 1.324186359356604725e-01 1.341047307128182542e-01 1.357088397131308022e-01 1.411356550927925779e-01 1.452463619901743219e-01 1.380446893473981640e-01 1.415217957499181334e-01
1.844896463691766408e-01 1.789636363639784400e-01 1.742021470664435190e-01 1.625348935835198017e-01 1.561537808976546648e-01 1.549200903951526986e-01 1.480873055991163700e-01 1.440828074604630082e-01 1.404122832279518784e-01 1.375963443857566582e-01 1.361881878639502053e-01 1.329341074574111048e-01 1.313402923705735970e-01 1.350515133276982138e-01 1.301405749830006620e-01 1.283283699123383415e-01 1.312663447206628142e-01 1.317084985355001792e-01 1.295694801413423414e-01 1.276891238525078576e-01 1.292833037499036275e-01 1.326726581870640298e-01 1.328134522931914974e-01 1.347292936137964581e-01 1.389538421182124339e-01 1.378756474812733723e-01
