1.977941505485425744e-01 1.993486924865097154e-01 2.046826538845941401e-01 2.066497161815680494e-01 2.100559227921557082e-01 2.117059635458389544e-01 2.146209167264012396e-01 2.125313572513548299e-01 2.177895285139376802e-01 2.149347186696952405e-01 2.238741067891158454e-01 2.236636921592255467e-01 2.228719859771042255e-01 2.277581832298038456e-01 2.295115516882051676e-01 2.304466114192859350e-01 2.322580891765078925e-01 2.362053289056648131e-01 2.353531555214044557e-01 2.382969595484397962e-01 2.404771837314616800e-01 2.418239316061388533e-01 2.444445496532028639e-01 2.498638122080651114e-01 2.462430881700344298e-01 2.507556589229115729e-01
1.795466920806939592e-01 1.819401569915852224e-01 1.838084805297807156e-01 1.877938825388102417e-01 1.883661960564146642e-01 1.903916524813353273e-01 1.935982299267946238e-01 1.961897830876290494e-01 1.964070247748707365e-01 2.019047856391614215e-01 2.024037599943358523e-01 2.050822526857443151e-01 2.028880657317523040e-01 2.072849202722258366e-01 2.126744113112046808e-01 2.151560443304718073e-01 2.146080993269639248e-01 2.147271150584550148e-01 2.201698696620198736e-01 2.186725379288295135e-01 2.225153557771729074e-01 2.248360194485738983e-01 2.253277049269035714e-01 2.282658755417781016e-01 2.287913592376863425e-01 2.365368813876600473e-01
1.583060455979452275e-01 1.562084118769777874e-01 1.592815794344232538e-01 1.625039374479660959e-01 1.648144924392677957e-01 1.687207283495589516e-01 1.707273641895009075e-01 1.700025289254266936e-01 1.741877715727422060e-01 1.786672362756049903e-01 1.830440507421617624e-01 1.822135375412324843e-01 1.846821913445598207e-01 1.840737300405889676e-01 1.881859329422226335e-01 1.919984382613462437e-01 1.985690945138883501e-01 1.994818609458415826e-01 1.994384198839413425e-01 2.018956936009536074e-01 2.018594019182342325e-01 2.058964932680616700e-01 2.107318510752220764e-01 2.100100984298687579e-01 2.143009106957786958e-01 2.149127228306624837e-01
1.253556480798813932e-01 1.273904649000281997e-01 1.324240453697043962e-01 1.358949958982752504e-01 1.389298306631609747e-01 1.397899493017848993e-01 1.430441512459826592e-01 1.482320656089225197e-01 1.488487684659949295e-01 1.543779913060861764e-01 1.556410869464683322e-01 1.605793967838429481e-01 1.603002519870418696e-01 1.682641871739269102e-01 1.729421436666087331e-01 1.725073314001848157e-01 1.742376219307234519e-01 1.767420743819621554e-01 1.804421327344050141e-01 1.837356131051173513e-01 1.844600608873213921e-01 1.875460294881567402e-01 1.902782638734370202e-01 1.911125024960432517e-01 1.955178194799147562e-01 1.950547297552193138e-01
1.060844606272010049e-01 1.114071810523675210e-01 1.133276649615910237e-01 1.153017300305035769e-01 1.195820986680919823e-01 1.239566242560348058e-01 1.256937732557513732e-01 1.302116989406023884e-01 1.311503169696756343e-01 1.328907668243760332e-01 1.361878595151575500e-01 1.371245576343987638e-01 1.439695640367326945e-01 1.449618563398218374e-01 1.502046383102764726e-01 1.531621941600933567e-01 1.603352402861015491e-01 1.613318311574494235e-01 1.666226710939570366e-01 1.612507174984692815e-01 1.656775046048787614e-01 1.742944210015908990e-01 1.715340312580272142e-01 1.764758245459149000e-01 1.765356235699829801e-01 1.820447283307374819e-01
1.088758552020240716e-01 1.088901921942695555e-01 1.095609239297273274e-01 1.102891773387573993e-01 1.112169952271774287e-01 1.146406708411285835e-01 1.138022083564534936e-01 1.195118875393474112e-01 1.219448954540899577e-01 1.259642740747853873e-01 1.256155491193776952e-01 1.263571838008253623e-01 1.319986615325612900e-01 1.337009962233199067e-01 1.405690808679543602e-01 1.412338309874660025e-01 1.396360572667819377e-01 1.445730489190387436e-01 1.488161512033685796e-01 1.515101175744649198e-01 1.529952264192994960e-01 1.585388396774660424e-01 1.581958706054168995e-01 1.626559551532976433e-01 1.693283697455419123e-01 1.647544718821689347e-01
1.241154948001270547e-01 1.194273255140960721e-01 1.184226249217506105e-01 1.159946479955476784e-01 1.155731024846513993e-01 1.163877500193426923e-01 1.151390580128896224e-01 1.169236310694917735e-01 1.161707523330426650e-01 1.183904802007245544e-01 1.220468974029704501e-01 1.199225097578448529e-01 1.247620034571238906e-01 1.281174486924407385e-01 1.319342887827280320e-01 1.267573824883181377e-01 1.327928747703494006e-01 1.358652993671593256e-01 1.412062347899622483e-01 1.446976995055203885e-01 1.439257246619245756e-01 1.448789345784569638e-01 1.454599714960779222e-01 1.485538399457163594e-01 1.564637930007672095e-01 1.582224165690052919e-01
1.431912174999551424e-01 1.357813352838459775e-01 1.341758746692934823e-01 1.292347672588802510e-01 1.275654058762793475e-01 1.235363226226068589e-01 1.226569468613755570e-01 1.219312243183136441e-01 1.228998799447204998e-01 1.200853660540860679e-01 1.222792957131794561e-01 1.207944604383862225e-01 1.251302297312220924e-01 1.228555320780366639e-01 1.241571709897939663e-01 1.277691123470808543e-01 1.283586856733634207e-01 1.346075721097650946e-01 1.358922561118086070e-01 1.343187642471832255e-01 1.380445581313368142e-01 1.361623754864783598e-01 1.426322491141577831e-01 1.453210832937345542e-01 1.466632195692302854e-01 1.503712269930380097e-01
1.643886544538525063e-01 1.593230293423354982e-01 1.510000158807903448e-01 1.472448388339485659e-01 1.395860744033516343e-01 1.402258119462057029e-01 1.359664583842601360e-01 1.335827915133565857e-01 1.317988383028863009e-01 1.313165303759601388e-01 1.267823521639885043e-01 1.245574834717117912e-01 1.264678332085913681e-01 1.277169959630896634e-01 1.303606696596266712e-01 1.271828791312360762e-01 1.273001444095516466e-01 1.280864373234506526e-01 1.284240460556165531e-01 1.285345080341248614e-01 1.349141894064292690e-01 1.313721425168272727e-01 1.343067137728914950e-01 1.376847442123778353e-01 1.381281421336825743e-01 1.411692610597474196e-01
1.982980333588594268e-01 1.851339993815808715e-01 1.774338617452112798e-01 1.714185268422505071e-01 1.645040898882763614e-01 1.569486028209166328e-01 1.544783688260626398e-01 1.504679591665547544e-01 1.453251239669602346e-01 1.426482608921356698e-01 1.377136718787371761e-01 1.369005376918022987e-01 1.316427654703778150e-01 1.328922770380894791e-01 1.305434000942948536e-01 1.331940517694001902e-01 1.306283049319926504e-01 1.318004808408904660e-01 1.326036654105555157e-01 1.296648451678397429e-01 1.329291494840724175e-01 1.316917199901989355e-01 1.326880568274501349e-01 1.334772588772502877e-01 1.328552141960349653e-01 1.331270734496665109e-01
