,v,p,t
0,53.486322152143416,140.0,500.0
1,53.486322152143416,140.02,500.0200559570889
2,53.486322152143416,140.04000000000002,500.0401107111941
3,53.486322152143416,140.06000000000003,500.0601642621329
4,53.486322152143416,140.08000000000004,500.08021660972275
5,53.486322152143416,140.10000000000005,500.100267753781
6,53.486322152143416,140.12000000000006,500.12031770389035
7,53.486322152143416,140.14000000000007,500.1403664697402
8,53.486322152143416,140.16000000000008,500.16041405116135
9,53.486322152143416,140.1800000000001,500.1804604479731
10,53.486322152143416,140.2000000000001,500.2005056599946
11,53.486322152143416,140.2200000000001,500.2205496870451
12,53.486322152143416,140.24000000000012,500.24059252894386
13,53.486322152143416,140.26000000000013,500.2606341855101
14,53.486322152143416,140.28000000000014,500.2806746565631
15,53.486322152143416,140.30000000000015,500.3007139419221
16,53.486322152143416,140.32000000000016,500.32075204140625
17,53.486322152143416,140.34000000000017,500.3407889548349
18,53.486322152143416,140.36000000000018,500.36082468202727
19,53.486322152143416,140.3800000000002,500.38085922280266
20,53.486322152143416,140.4000000000002,500.4008925769803
21,53.486322152143416,140.42000000000021,500.42092474437953
22,53.486322152143416,140.44000000000023,500.44095572481956
23,53.486322152143416,140.46000000000024,500.4609855181197
24,53.486322152143416,140.48000000000025,500.4810141240992
25,53.486322152143416,140.50000000000026,500.50104154257747
26,53.486322152143416,140.52000000000027,500.5210677733737
27,53.486322152143416,140.54000000000028,500.5410928163073
28,53.486322152143416,140.5600000000003,500.56111667119745
29,53.486322152143416,140.5800000000003,500.5811393378636
30,53.486322152143416,140.6000000000003,500.60116081612495
31,53.486322152143416,140.62000000000032,500.6211811058009
32,53.486322152143416,140.64000000000033,500.6412002067107
33,53.486322152143416,140.66000000000034,500.66121811867384
34,53.486322152143416,140.68000000000035,500.68123484150954
35,53.486322152143416,140.70000000000036,500.70125037503715
36,53.486322152143416,140.72000000000037,500.7212647190761
37,53.486322152143416,140.74000000000038,500.74127787344565
38,53.38305422285234,140.7600000000004,500.76128983796525
39,53.38305422285234,140.7800000000004,500.7813006124542
40,53.38305422285234,140.8000000000004,500.80131019673183
