,v,p,t
0,49.219596574934734,220.0,1500.0
1,49.219596574934734,220.02,1500.0405890088477
2,49.219596574934734,220.04000000000002,1500.08117717045
3,49.219596574934734,220.06000000000003,1500.121764484636
4,49.219596574934734,220.08000000000004,1500.1623509512349
5,49.219596574934734,220.10000000000005,1500.2029365700757
6,49.219596574934734,220.12000000000006,1500.2435213409876
7,49.219596574934734,220.14000000000007,1500.2841052637998
8,49.219596574934734,220.16000000000008,1500.3246883383413
9,49.219596574934734,220.1800000000001,1500.365270564441
10,49.219596574934734,220.2000000000001,1500.4058519419284
11,49.219596574934734,220.2200000000001,1500.4464324706325
12,49.219596574934734,220.24000000000012,1500.4870121503825
13,49.219596574934734,220.26000000000013,1500.5275909810073
14,49.219596574934734,220.28000000000014,1500.5681689623361
15,49.219596574934734,220.30000000000015,1500.608746094198
16,49.219596574934734,220.32000000000016,1500.649322376422
17,49.219596574934734,220.34000000000017,1500.6898978088375
18,49.219596574934734,220.36000000000018,1500.7304723912732
19,49.219596574934734,220.3800000000002,1500.7710461235583
20,49.219596574934734,220.4000000000002,1500.811619005522
21,49.219596574934734,220.42000000000021,1500.8521910369934
22,49.219596574934734,220.44000000000023,1500.8927622178014
23,49.219596574934734,220.46000000000024,1500.933332547775
24,49.219596574934734,220.48000000000025,1500.9739020267436
25,49.219596574934734,220.50000000000026,1501.0144706545361
26,49.219596574934734,220.52000000000027,1501.0550384309815
27,49.219596574934734,220.54000000000028,1501.095605355909
28,49.219596574934734,220.5600000000003,1501.1361714291475
29,49.219596574934734,220.5800000000003,1501.1767366530173
30,49.219596574934734,220.6000000000003,1501.2173010397546
31,49.219596574934734,220.62000000000032,1501.2578645902909
32,49.219596574934734,220.64000000000033,1501.2984273044558
33,49.219596574934734,220.66000000000034,1501.3389891820793
34,49.219596574934734,220.68000000000035,1501.3795502229912
35,49.219596574934734,220.70000000000036,1501.4201104270212
36,49.219596574934734,220.72000000000037,1501.460669793999
37,49.219596574934734,220.74000000000038,1501.5012283237545
38,49.219596574934734,220.7600000000004,1501.5417860161174
39,49.219596574934734,220.7800000000004,1501.5823428709175
40,49.219596574934734,220.8000000000004,1501.6228988879845
41,49.219596574934734,220.82000000000042,1501.6634540671482
42,49.219596574934734,220.84000000000043,1501.7040084082385
43,49.219596574934734,220.86000000000044,1501.7445619110847
44,49.219596574934734,220.88000000000045,1501.785114575517
45,49.219596574934734,220.90000000000046,1501.825666401365
46,49.219596574934734,220.92000000000047,1501.8662173884584
47,49.219596574934734,220.94000000000048,1501.906767536627
48,49.219596574934734,220.9600000000005,1501.9473168457007
49,49.219596574934734,220.9800000000005,1501.987865315509
50,49.219596574934734,221.0000000000005,1502.0284129458817
51,49.219596574934734,221.02000000000052,1502.0689597366484
52,49.219596574934734,221.04000000000053,1502.1095056876388
53,49.219596574934734,221.06000000000054,1502.150050798683
54,49.219596574934734,221.08000000000055,1502.1905950696103
55,49.219596574934734,221.10000000000056,1502.2311385002506
56,49.219596574934734,221.12000000000057,1502.2716810904337
57,49.219596574934734,221.14000000000058,1502.312222839989
58,49.219596574934734,221.1600000000006,1502.3527637487466
59,49.219596574934734,221.1800000000006,1502.393303816536
60,49.219596574934734,221.2000000000006,1502.4338430431867
61,49.219596574934734,221.22000000000062,1502.4743814285287
62,49.219596574934734,221.24000000000063,1502.5149189723916
63,49.219596574934734,221.26000000000064,1502.555455674605
64,49.219596574934734,221.28000000000065,1502.5959915349986
65,49.219596574934734,221.30000000000067,1502.636526553402
66,49.219596574934734,221.32000000000068,1502.6770607296453
67,49.219596574934734,221.34000000000069,1502.7175940635577
68,49.219596574934734,221.3600000000007,1502.758126554969
69,49.219596574934734,221.3800000000007,1502.798658203709
70,49.219596574934734,221.40000000000072,1502.8391890096073
71,49.219596574934734,221.42000000000073,1502.8797189724935
72,49.219596574934734,221.44000000000074,1502.9202480921974
73,49.219596574934734,221.46000000000075,1502.9607763685485
74,49.219596574934734,221.48000000000076,1503.0013038013765
75,49.219596574934734,221.50000000000077,1503.041830390511
76,49.219596574934734,221.52000000000078,1503.0823561357818
77,49.219596574934734,221.5400000000008,1503.1228810370183
78,49.219596574934734,221.5600000000008,1503.1634050940502
79,49.219596574934734,221.5800000000008,1503.2039283067072
80,49.219596574934734,221.60000000000082,1503.2444506783604
81,49.219596574934734,221.62000000000083,1503.2849722208537
82,49.219596574934734,221.64000000000084,1503.3254929349594
83,49.219596574934734,221.66000000000085,1503.3660128205086
84,49.12916313519063,221.68000000000086,1503.4065318773326
85,49.12916313519063,221.70000000000087,1503.4470501052626
86,49.12916313519063,221.72000000000088,1503.4875675041299
87,49.12916313519063,221.7400000000009,1503.5280840737655
88,49.12916313519063,221.7600000000009,1503.5685998140007
89,49.12916313519063,221.7800000000009,1503.6091147246666
90,49.12916313519063,221.80000000000092,1503.6496288055944
91,49.12916313519063,221.82000000000093,1503.690142056615
92,49.12916313519063,221.84000000000094,1503.73065447756
93,49.12916313519063,221.86000000000095,1503.77116606826
94,49.12916313519063,221.88000000000096,1503.8116768285468
95,49.12916313519063,221.90000000000097,1503.852186758251
96,49.12916313519063,221.92000000000098,1503.892695857204
97,49.12916313519063,221.940000000001,1503.9332041252367
98,49.12916313519063,221.960000000001,1503.9737115621804
99,49.12916313519063,221.980000000001,1504.0142181678664
100,49.12916313519063,222.00000000000102,1504.0547239421255
101,49.12916313519063,222.02000000000103,1504.095228884789
102,49.12916313519063,222.04000000000104,1504.1357329956882
103,49.12916313519063,222.06000000000105,1504.1762362746538
104,49.12916313519063,222.08000000000106,1504.2167387215172
105,49.12916313519063,222.10000000000107,1504.2572403361094
106,49.12916313519063,222.12000000000108,1504.2977411182615
107,49.12916313519063,222.1400000000011,1504.3382410678046
108,49.12916313519063,222.1600000000011,1504.37874018457
109,49.12916313519063,222.18000000000112,1504.4192384683886
110,49.12916313519063,222.20000000000113,1504.4597359190916
111,49.12916313519063,222.22000000000114,1504.50023253651
112,49.12916313519063,222.24000000000115,1504.540728320475
113,49.12916313519063,222.26000000000116,1504.5812232708174
114,49.12916313519063,222.28000000000117,1504.6217173873686
115,49.12916313519063,222.30000000000118,1504.6622106699594
116,49.12916313519063,222.3200000000012,1504.7027031184214
117,49.12916313519063,222.3400000000012,1504.7431947325852
118,49.12916313519063,222.3600000000012,1504.7836855122819
119,49.12916313519063,222.38000000000122,1504.8241754573426
120,49.12916313519063,222.40000000000123,1504.8646645675983
121,49.12916313519063,222.42000000000124,1504.9051528428804
122,49.12916313519063,222.44000000000125,1504.9456402830197
123,49.12916313519063,222.46000000000126,1504.9861268878471
124,49.12916313519063,222.48000000000127,1505.026612657194
125,49.12916313519063,222.50000000000128,1505.067097590891
126,49.12916313519063,222.5200000000013,1505.1075816887696
127,49.12916313519063,222.5400000000013,1505.1480649506607
128,49.12916313519063,222.5600000000013,1505.188547376395
129,49.12916313519063,222.58000000000132,1505.229028965804
130,49.12916313519063,222.60000000000133,1505.2695097187184
131,49.12916313519063,222.62000000000134,1505.3099896392794
132,49.12916313519063,222.64000000000135,1505.3504687380453
133,49.12916313519063,222.66000000000136,1505.39094701556
134,49.12916313519063,222.68000000000137,1505.4314244716547
135,49.12916313519063,222.70000000000138,1505.4719011061604
136,49.12916313519063,222.7200000000014,1505.5123769189083
137,49.12916313519063,222.7400000000014,1505.5528519097293
138,49.12916313519063,222.7600000000014,1505.5933260784545
139,49.12916313519063,222.78000000000142,1505.6337994249152
140,49.12916313519063,222.80000000000143,1505.674271948942
141,49.12916313519063,222.82000000000144,1505.7147436503662
142,49.12916313519063,222.84000000000145,1505.755214529019
143,49.12916313519063,222.86000000000146,1505.7956845847311
144,49.12916313519063,222.88000000000147,1505.8361538173338
145,49.12916313519063,222.90000000000148,1505.876622226658
146,49.12916313519063,222.9200000000015,1505.9170898125346
147,49.12916313519063,222.9400000000015,1505.957556574795
